GeneID,SRR7885663
LOC100970388,0.011313
LOC129392991,7.94233
UXS1,69.885979
ECRG4,19.361542
FHL2,13.588987
NCK2,133.01181
C12H2orf49,35.406624
LOC134728602,3.167292
GPR45,3.49842
TGFBRAP1,27.326609
LOC129397120,0.0
MRPS9,20.14831
LOC100991704,1.416504
LOC130541203,0.0
LOC117979248,0.0
LOC130541204,0.0
LOC129397121,0.0
LOC117979250,0.0
LOC117979249,0.0
SLC9A4,0.031587
LOC117979252,0.443624
LOC134728604,11.3207
POU3F3,79.222275
LOC117979244,1.598679
LOC112438972,0.0
LOC117979247,0.132536
IL18R1,0.0
TMEM182,9.822772
MFSD9,15.784807
SLC9A2,0.518429
LOC100994285,60.005016
LOC129397125,3.361322
LOC129397126,3.04
LOC129397124,4.18255
LOC117978803,0.0
IL1R1,12.387913
RFX8,0.0
CREG2,8.308592
RNF149,16.41988
LOC112438991,0.077628
MAP4K4,202.26767
NPAS2,5.707835
PDCL3,31.040676
LOC129397129,0.007457
NMS,0.814914
CNOT11,39.948528
LOC117978798,0.994939
LOC130541254,0.0
TBC1D8,4.22388
RPL31,223.621765
CHST10,98.034012
LOC130541206,0.021957
LONRF2,33.926548
LOC129397131,3.280444
AFF3,28.309633
LOC117979256,0.0
LOC106634477,0.0
CRACDL,0.179846
LOC112438961,0.0
REV1,27.226564
EIF5B,67.769409
TXNDC9,32.391254
LYG1,0.295766
LYG2,0.191665
MRPL30,52.15134
MITD1,11.950343
LIPT1,2.414966
C12H2orf15,9.622661
TSGA10,0.514793
LOC106634478,1.54141
CNGA3,0.914659
LOC100969668,18.929634
VWA3B,3.522097
MGAT4A,10.331661
UNC50,77.67675
LOC100967703,69.9571
INPP4A,45.042713
TMEM131,37.139034
LOC112438967,0.0
LOC106634476,6.902081
LOC117979003,0.052914
LOC100971372,0.0
C12H2orf92,1.72799
LOC112439032,0.0
ACTR1B,84.565079
LOC100972878,137.762512
LOC106634352,0.0
LOC117979004,0.0
FAHD2B,20.276596
FAM178B,0.39065
LOC130541208,0.0
LOC103785882,4.646374
LOC134728635,0.161229
LOC129395749,0.0
LOC100968148,5.064687
LOC100989612,7.031246
SEMA4C,53.780849
ANKRD39,12.096268
ANKRD23,6.018226
CNNM3,9.647875
CNNM4,16.981794
LMAN2L,40.713039
FER1L5,1.791328
LOC117979005,0.0
NEURL3,4.56784
ARID5A,24.885929
LOC103786509,0.247948
ITPRIPL1,4.629688
NCAPH,10.175353
KANSL3,72.107224
SNRNP200,133.053802
ADRA2B,0.867976
GPAT2,0.01944
LOC117979266,4.155468
LOC129397133,0.020215
LOC117978979,0.0
LOC100977471,0.027572
LOC129397218,0.0
LOC100994871,0.0
CIAO1,72.020912
TMEM127,71.354622
LOC134728636,5.223305
STARD7,122.778381
DUSP2,0.33727
ASTL,0.0
ANKRD36C,7.065054
FAHD2A,18.910168
LOC129397135,0.240489
KCNIP3,5.511054
PROM2,0.330376
ZNF892,7.879607
MAL,0.0
TEKT4,0.227242
LOC129397141,1.421196
LOC100969696,0.061656
LOC117979270,0.0
ZNF2,7.555922
ZNF514,13.432753
MRPS5,46.952267
LOC129397137,0.041998
LOC129397142,0.0
LOC129397225,0.0
LOC130541211,0.0
LOC117978981,0.627871
LOC117978982,1.445643
LOC129395813,0.769906
LOC130541212,0.0
LOC130541181,1.01079
LOC117978850,2.739586
LOC100978154,5.309726
LOC117978848,1.28635
LOC129397144,162.296295
LOC117978300,0.169862
LOC100971766,7.371992
LOC100972110,0.0
LOC100976022,4.125658
LOC103785105,0.0
LOC100973968,0.26993
LOC103786744,2.666458
RPIA,5.274785
LOC100967682,0.892903
LOC134728609,0.0
LOC129397203,0.0
LOC134728663,0.0
LOC134728664,0.0
LOC134728610,0.0
LOC134728606,0.0
LOC134728607,0.0
LOC129397201,8.131177
LOC129397202,0.0
FOXI3,0.383954
EIF2AK3,25.77478
THNSL2,13.114277
FABP1,0.0
SMYD1,0.0
KRCC1,36.839371
LOC112439016,0.0
LOC100984819,21.747025
LOC129397146,0.0
LOC103785893,1.483307
CD8B,0.034637
LOC134728668,0.0
CD8A,1.762313
RMND5A,24.608681
LOC112438921,0.021212
RNF103,68.800125
CHMP3,33.941795
LOC112438940,0.0
LOC134728637,0.082146
LOC112438971,0.0
KDM3A,52.04995
PTCD3,54.372158
LOC112438997,2.642615
REEP1,131.079453
MRPL35,22.409582
IMMT,56.682472
POLR1A,10.209049
ST3GAL5,66.736488
LOC100975771,0.0
ATOH8,28.53322
VAMP8,1.755573
SFTPB,0.103587
USP39,91.489197
C12H2orf68,19.279589
TMEM150A,15.538893
RNF181,28.50827
VAMP5,12.384339
SH2D6,0.0
LOC117979203,0.39567
CAPG,26.440126
GGCX,22.126375
MAT2A,81.978195
ELMOD3,14.081872
LOC112438964,0.0
RETSAT,26.987057
LOC100969047,6.694135
TGOLN2,49.043411
TCF7L1,35.560043
LOC112438931,0.0
KCMF1,50.121765
LOC134728598,17.139074
LOC134728638,0.09168
DNAH6,0.866102
LOC100986101,0.106796
LOC112438884,0.0
TMSB10,3526.557129
TRABD2A,3.346309
LOC117979200,0.0
SUCLG1,121.499763
LOC100992526,0.0
LRRTM4,14.268768
LOC130541215,0.0
LOC130541256,0.0
GCFC2,21.265987
MRPL19,12.473113
EVA1A,4.775151
LOC112439006,0.0
LOC112439030,0.0
TACR1,8.006607
POLE4,50.518429
CTNNA2,286.004761
LRRTM1,7.188052
LOC103785739,1.007057
LOC112438957,0.0
LOC117979195,0.136284
LOC112438968,0.0
LOC117979186,0.366846
HK2,57.657578
SEMA4F,27.043663
DQX1,0.186381
TLX2,0.387892
LBX2,0.55045
PCGF1,8.84665
M1AP,0.232698
DOK1,15.572323
LOXL3,28.946199
HTRA2,37.227558
AUP1,125.560638
TTC31,17.738522
LOC100988969,28.22176
MOGS,36.81493
WBP1,164.840881
INO80B,33.168552
RTKN,28.510357
WDR54,82.054413
C12H2orf81,16.570812
LOC112438880,10.369878
LOC134728613,2.401909
TET3,26.759474
ACTG2,17.38768
DGUOK,194.030807
LOC129397150,1.014389
DCTN1,165.936737
SLC4A5,4.03898
LOC112438951,0.0
MTHFD2,23.553282
MOB1A,37.229458
LOC100995362,14.483357
BOLA3,33.148201
STAMBP,78.633331
LOC129397151,0.048524
C12H2orf78,0.0
NAT8,0.184676
DUSP11,29.525139
TPRKB,14.067592
LOC100967829,0.171916
LOC100971190,0.107555
EGR4,0.0
ALMS1,12.072365
FBXO41,20.255089
CCT7,295.947083
PRADC1,25.142864
SMYD5,31.190784
SPR,1.918975
CYP26B1,2.64191
RAB11FIP5,15.636855
SFXN5,23.264584
LOC134728639,175.496506
EMX1,2.0465
DYSF,0.464174
EXOC6B,31.590868
LOC112438994,0.0
LOC112439023,0.0
PAIP2B,18.311989
ZNF638,59.327576
LOC112438934,0.369351
MPHOSPH10,29.199751
MCEE,5.857262
NAGK,56.006744
ATP6V1B1,0.0
LOC103783725,0.003871
LOC130541219,0.001483
VAX2,2.679283
TEX261,54.530483
ANKRD53,0.0
CLEC4F,0.0
CD207,0.0
LOC100975425,93.963509
FAM136A,30.53281
LOC117979178,0.0
TGFA,1.126257
LOC130541220,0.0
SNRPG,120.172096
ADD2,59.737011
C12H2orf42,8.089221
PCYOX1,51.721394
TIA1,93.204254
TRNAG-CCC-6,0.0
ASPRV1,4.728648
LOC134728641,0.758321
PCBP1,283.233337
MXD1,5.991027
LOC112439012,0.0
LOC112439009,0.000928
SNRNP27,96.799049
GMCL1,9.279941
ANXA4,8.870941
LOC112439001,0.0
AAK1,26.088875
LOC112438981,0.0
NFU1,85.301575
GFPT1,69.21698
LOC100989114,0.0
ARHGAP25,0.0
PLEK,0.124663
PROKR1,0.870737
APLF,1.391563
LOC134728665,0.0
FBXO48,1.619612
CNRIP1,18.481373
LOC134728642,1.263908
ANTXR1,180.506668
LOC112439041,0.0
C1D,24.995996
PPP3R1,138.855225
PNO1,24.158888
DNAAF10,9.527111
LOC134728644,0.0
LOC130541225,0.104762
ETAA1,18.505394
LOC103783712,1.045928
LOC106634466,0.0
LOC130541222,0.0
MEIS1,40.871815
LOC134728645,0.0
LOC134728615,113.250351
SPRED2,35.933765
SERTAD2,16.519344
AFTPH,34.074566
LOC129397226,0.128041
LOC130541227,1.471139
LOC100981058,0.434695
LOC100980851,0.951779
LGALSL,37.625286
PELI1,21.882761
ACTR2,109.53067
LOC112438969,0.409474
RAB1A,323.604279
CEP68,32.147053
LOC129397160,2.159774
SLC1A4,108.794647
LOC134728647,4.922394
LOC134728648,0.07623
VPS54,23.363113
UGP2,70.648079
B3GNT2,10.866923
WDPCP,10.413607
LOC100978670,9.130097
MDH1,417.748779
LOC117979163,0.668915
LOC117979162,0.14341
TMEM17,3.088541
OTX1,44.378483
EHBP1,72.761223
LOC129397205,0.014088
LOC129397206,0.351641
LOC106634459,4.471461
COMMD1,37.790382
CCT4,204.111618
FAM161A,13.942625
XPO1,115.910416
USP34,52.231125
LOC112438973,0.0
AHSA2P,9.391356
BCL11A,44.568611
LOC100995046,0.1251
LOC134728617,0.157089
LOC100980035,15.237159
LOC129397164,0.452516
C12H2orf74,12.682837
LOC100970192,2.348412
SANBR,16.734648
PEX13,21.704985
PUS10,1.057711
REL,2.905263
LOC112439035,0.0
LOC117979159,0.73766
PAPOLG,24.530346
LOC100995269,0.01942
LOC130541258,0.0
LOC129397165,0.205445
FANCL,23.775854
VRK2,2.989928
LOC130541229,1.20316
MIR216,0.0
rna-NR_106579.1,0.0
MIR217,0.0
rna-NR_106580.1,0.0
CCDC85A,12.269985
LOC117979156,7.058583
LOC134728649,0.0
LOC129397163,2.378316
EFEMP1,40.3069
PNPT1,15.412313
PPP4R3B,39.328667
LOC112438992,0.0
CFAP36,181.246063
CCDC88A,69.721352
MTIF2,7.593635
RPS27A,645.257874
CLHC1,6.912721
LOC117979152,0.0
RTN4,287.988953
LOC112439039,0.0
EML6,2.490737
LOC112438960,0.810265
C12H2orf73,0.0
ACYP2,21.582012
TSPYL6,0.022641
LOC112438959,0.0
PSME4,26.654625
SPTBN1,193.903381
LOC134728652,0.086562
LOC117979150,1.00756
LOC117979147,0.344031
LOC112438932,0.0
LOC129397167,0.222462
GPR75,0.6412
ASB3,39.726665
ERLEC1,122.003189
CHAC2,3.039611
LOC117979145,0.039369
LHCGR,0.0
GTF2A1L,0.073684
FSHR,0.0
LOC106634454,0.925446
FOXN2,11.58997
LOC112439033,0.0
STON1,18.287571
PPP1R21,40.994354
LOC112438929,0.466172
NRXN1,62.853161
LOC129397168,0.0
LOC100984926,4.803729
EPCAM,3.190681
KCNK12,2.754786
MSH2,53.313747
LOC103786782,0.720235
FBXO11,97.381485
MSH6,67.26384
LOC129397220,0.0
STPG4,0.14544
CALM2,552.548645
TTC7A,11.115886
MCFD2,82.388222
SOCS5,25.109392
LOC134728653,0.016172
EPAS1,9.336249
CRIPT,71.014633
PIGF,55.14455
RHOQ,69.553925
ATP6V1E2,4.847056
SRBD1,7.888361
PRKCE,24.946178
SIX2,0.165636
SIX3,108.996674
LOC103786774,62.219166
LOC129397172,0.969309
PPM1B,93.388039
CAMKMT,22.704216
PREPL,159.677414
SLC3A1,0.277195
ABCG5,0.149658
DYNC2LI1,37.067589
PLEKHH2,3.294621
C1GALT1C1L,0.191283
LRPPRC,67.881065
LOC112439042,0.583368
ABCG8,5.480765
THADA,11.283773
LOC112438953,0.0
ZFP36L2,38.217655
LOC103784546,0.0
LOC112439040,0.0
HAAO,0.396719
TRNAI-UAU-4,0.0
MTA3,36.359203
OXER1,0.070727
LOC112438941,0.515724
KCNG3,0.256562
LOC112438996,0.0
LOC100968761,158.383377
LOC100971623,0.193867
LOC100970614,0.051821
PKDCC,9.998252
EML4,34.144276
LOC129397175,0.0
LOC112438892,0.0
SLC8A1,27.47142
LOC129397176,0.0
GEMIN6,37.744854
THUMPD2,12.83711
TMEM178A,29.60095
LOC134728656,0.638637
LOC106634450,0.592321
LOC100987219,361.672668
MAP4K3,46.952633
SOS1,35.995922
LOC112438936,0.0
ARHGEF33,2.150022
LOC112439053,0.0
MORN2,57.581863
DHX57,28.864658
LOC100988243,0.0
SRSF7,146.972427
GALM,10.618616
HNRNPLL,51.190739
LOC103785954,176.267838
ATL2,29.769373
RMDN2,2.404693
LOC112438937,0.0
CYP1B1,25.36183
QPCT,11.522135
CDC42EP3,38.665081
PRKD3,28.177647
NDUFAF7,12.924109
CEBPZ,38.644947
CEBPZOS,37.137493
SULT6B1,0.0
VIT,0.106897
EIF2AK2,24.117933
GPATCH11,19.423521
HEATR5B,20.972681
STRN,17.146999
FEZ2,95.133995
LOC129397178,0.074586
LOC117979129,0.0
LOC117979123,0.0
LOC129397179,1.268453
FAM98A,31.53701
RASGRP3,0.640842
CRIM1,51.210712
LOC117979130,0.031326
LOC117979121,0.0
TTC27,9.729829
LTBP1,115.104691
LOC103786698,10.939645
LOC130541235,0.356771
LOC129397180,0.171703
LOC100987983,0.43202
XDH,0.0
LOC129397221,0.0
CAPN14,0.136622
EHD3,18.465927
CAPN13,0.0
GALNT14,2.215201
LCLAT1,15.371777
LOC112438974,0.653446
LBH,76.604736
YPEL5,63.748001
PCARE,0.030572
TOGARAM2,0.199448
CLIP4,9.364981
WDR43,21.242599
LOC112438978,0.590963
LOC112438979,0.43091
LOC112438980,0.0
TRMT61B,20.600845
SPDYA,0.447572
ALK,2.665438
BIRC6,24.826538
YIPF4,36.359978
NLRC4,0.155844
SLC30A6,24.606113
LOC112439043,0.0
SPAST,61.896561
DPY30,83.298599
MEMO1,22.903515
PLB1,0.873825
PPP1CB,123.684677
FOSL2,19.466057
BABAM2,83.155479
LOC134728620,0.062872
RBKS,4.272969
MRPL33,139.489944
LOC130541239,0.037543
SLC4A1AP,33.810581
SUPT7L,68.29866
GPN1,72.135178
LOC112438982,0.0
CCDC121,7.89029
ZNF512,108.540833
SPATA31H1,0.688339
GCKR,0.481397
FNDC4,100.631439
IFT172,18.659157
LOC112438930,0.0
KRTCAP3,2.520465
NRBP1,100.250908
LOC134728657,0.517426
PPM1G,76.418381
ZNF513,40.667725
SNX17,132.813477
EIF2B4,53.316311
EMILIN1,9.393074
TCF23,0.0
PRR30,0.0
PREB,55.821754
ABHD1,0.569624
CGREF1,13.226537
KHK,19.742723
GTF3C2,27.551861
MPV17,73.905441
UCN,4.320844
TRIM54,0.042121
DNAJC5G,0.019227
SLC30A3,0.393646
CAD,15.185463
ATRAID,101.3452
SLC5A6,25.514944
OST4,356.033081
AGBL5,50.823502
TRNAA-AGC-22,0.0
TRNAY-GUA-7,0.0
TMEM214,46.344818
MAPRE3,184.009659
KCNK3,12.338972
CENPA,5.735959
SLC35F6,24.792921
CIB4,0.0
CIMIP2C,0.137684
OTOF,0.89781
DRC1,17.41614
DPYSL5,363.906708
SELENOI,25.060427
ADGRF3,1.022429
LOC103783060,1.585474
HADHB,103.819153
HADHA,155.112976
GAREM2,35.705425
LOC100977522,1.82496
RAB10,160.871704
LOC112439054,0.0
LOC100973130,2.784243
KIF3C,161.297592
ASXL2,5.444052
DTNB,33.355125
DNMT3A,36.216385
EFR3B,40.193802
DNAJC27,6.219995
ADCY3,10.495742
CENPO,8.415519
PTRHD1,28.196537
ITSN2,5.022701
LOC117979104,0.001661
LOC112438995,0.0
NCOA1,55.506554
LOC112439047,0.0
LOC117979008,5.195807
FAM228A,8.343465
LOC129397187,0.102434
FAM228B,8.144491
PFN4,1.064179
TP53I3,10.073468
SF3B6,88.405945
FKBP1B,77.161415
WDCP,11.843684
LOC112438943,0.0
MFSD2B,0.406749
UBXN2A,17.781361
ATAD2B,11.471343
LOC117979007,0.0
KLHL29,30.866039
LOC117979100,0.0
LOC117979096,0.0
LDAH,8.930717
GDF7,0.86602
HS1BP3,16.140474
RHOB,124.35701
LOC134728622,0.0
SDC1,42.398457
PUM2,91.579781
LOC117978991,0.010184
OSR1,1.581519
TTC32,22.13175
LOC134728623,0.0
LOC117979091,0.158712
LAPTM4A,119.942078
MATN3,0.487548
WDR35,13.703671
KCNS3,0.714385
LOC117979087,0.0
NT5C1B,0.0396
LOC112438938,0.0
RDH14,18.947559
LOC117979086,0.453714
LOC129397222,0.266816
SMC6,13.874592
GEN1,2.556329
LOC129397194,0.060593
VSNL1,65.655891
RAD51AP2,0.28901
MYCN,24.684778
LOC100995589,0.606109
LOC103783047,0.086254
CYRIA,58.859032
DDX1,136.53653
LOC130541242,0.0
LOC117979076,0.0
LOC134728625,0.628664
NBAS,23.52597
LOC117979081,0.0
NTSR2,0.323675
LOC100994577,4.590511
TRIB2,201.640182
LPIN1,24.662445
LOC134728662,0.0
GREB1,2.842319
LOC112438926,0.0
LOC130541243,0.282805
LOC112439051,0.0
LOC112438970,0.0
LOC106634434,0.174221
E2F6,23.208221
LOC117979073,0.0
LOC117979080,0.321232
LOC129397195,0.0
LOC100974837,1.398389
LOC100974506,25.584761
LRATD1,35.713024
LOC112438948,0.0
LOC117979079,0.0
SLC66A3,25.661484
C12H2orf50,1.102737
LOC129392968,0.001192
LOC117979069,0.116264
KCNF1,15.863189
ROCK2,19.400185
LOC112439048,0.0
LOC112438966,0.0
PDIA6,364.512421
ATP6V1C2,8.169188
LOC112438962,0.0
NOL10,28.456636
LOC117979070,0.010684
LOC117979072,0.962554
CYS1,0.460489
KLF11,18.518583
LOC134728626,4.331205
GRHL1,4.047864
LOC117979063,0.109892
TAF1B,9.002462
LOC103783044,1.641981
ODC1,263.619171
LOC112438983,0.0
HPCAL1,70.704094
LOC117979065,0.0
LOC112438986,0.0
LOC112438984,0.0
RRM2,16.362885
LOC117979062,0.307793
YWHAQ,846.841309
LOC117978988,0.004049
MBOAT2,46.466969
LOC112439008,0.0
ADAM17,58.443645
LOC112439007,0.0
LOC129397197,0.182008
IAH1,41.701797
CPSF3,51.782955
ITGB1BP1,97.121429
ASAP2,56.958771
LOC117979061,2.096731
LOC129397199,0.028271
LOC129397198,0.0
LOC129397200,0.075785
LOC100983714,0.0
LOC117979269,1.405041
ID2,246.123199
LOC130541244,0.979702
KIDINS220,226.192276
LOC103785045,3.286541
RNF144A,37.683739
LOC117979056,0.030579
RSAD2,0.811811
CMPK2,4.361913
DCDC2C,0.0
SOX11,136.597046
ADI1,71.464523
ALLC,0.0
LOC117979052,0.080131
COLEC11,1.019235
RPS7,482.108337
RNASEH1,34.490803
LOC112438915,0.15138
LOC117979050,0.0
TRAPPC12,23.523674
EIPR1,74.184196
LOC134728628,0.0
MYT1L,25.132214
LOC117979047,0.136049
LOC117979042,0.0
LOC130541262,0.0
TPO,0.217782
LOC134728629,0.70016
LOC134728599,0.0
LOC134728631,0.0
LOC134728630,0.184119
LOC100967826,0.473504
TMEM18,34.573231
PXDN,72.175476
SNTG2,3.53093
LOC134728682,0.111273
FAM110C,2.112864
ALKAL2,0.982922
LOC117979039,0.395314
ACP1,168.938644
SH3YL1,24.262489
LOC117978423,0.058315
LOC117979213,3.398176
LOC117979218,3.635561
LOC130541307,0.133536
LOC129397244,0.297571
LOC117979278,1.56596
LOC134728683,0.005585
LOC129393007,0.216533
LOC129397245,1.50911
RABL2A,60.12133
LOC134728684,0.563475
LOC129397246,0.023727
LOC134728685,0.609781
DDX18,27.319447
SLC35F5,14.224574
LOC112439207,0.0
ACTR3,77.259583
CCDC93,12.033634
INSIG2,31.891424
DPP10,27.826794
LOC129397247,0.034715
LOC134728686,0.0
LOC134728687,0.0
EN1,2.783599
C1QL2,0.738585
MARCO,0.0
STEAP3,9.990876
LOC100991849,288.563049
TMEM177,11.554326
CFAP221,7.233072
C13H2orf76,2.722829
DBI,422.629852
TMEM37,0.098836
SCTR,0.0
LOC134728688,0.0
TMEM185B,9.256926
LOC117979341,0.180279
INHBB,6.871306
RALB,32.915474
TFCP2L1,0.0
GLI2,6.271847
PTPN4,15.110933
LOC112439201,0.0
EPB41L5,27.870907
LOC117979340,0.167749
RBM43,2.132235
CLASP1,68.692749
LOC112439184,0.0
NMI,16.500256
RND3,202.894012
MMADHC,131.576538
LYPD6,1.342225
LYPD6B,0.770056
EPC2,39.225197
KIF5C,419.864288
LOC117979344,0.0
MBD5,14.084356
LOC112439179,0.0
ORC4,86.112617
ACVR2A,30.250624
ZEB2,45.061783
LOC129397251,0.0
GTDC1,28.285452
ARHGAP15,0.204824
LOC117979348,0.0
KYNU,0.040081
NXPH2,0.239156
SPOPL,10.675917
LOC129397253,0.409016
LOC100978515,48.300705
HNMT,34.159203
LOC100969083,13.75602
CXCR4,152.078354
THSD7B,1.989362
MCM6,22.942327
LOC129397254,0.436447
DARS1,91.176247
LRP1B,6.764943
LCT,0.043723
LOC134728691,0.0
UBXN4,59.716774
ZRANB3,6.523289
LOC134728693,0.0
R3HDM1,47.14196
MIR128,0.0
rna-NR_106528.1,0.0
LOC112439249,0.0
RAB3GAP1,61.085754
LOC134728692,0.405446
LOC112439180,0.0
LOC112439213,0.0
MAP3K19,0.952674
LOC112439085,2.722301
ACMSD,0.0
CCNT2,42.021877
LOC117979290,0.935769
LOC103782656,0.084071
LOC100978345,0.292345
LOC117979519,0.0
LOC117979359,7.60791
TMEM163,13.329103
MGAT5,76.59404
LOC100979003,3.35963
LOC100977320,1.253677
ZNF285CP,2.640088
LOC129397366,0.0
NCKAP5,13.27054
LOC103786807,0.586005
LYPD1,56.280037
LOC100988383,0.0
LOC117979356,0.841924
LOC117979366,0.0
RAB6D,8.384628
LOC129397335,0.326484
LOC100996057,0.251696
LOC117979523,0.0
LOC117974329,54.689747
LOC112438684,235.90683
LOC100975223,0.192117
LOC129397329,1.62547
LOC117979358,0.88229
TRNAE-UUC-7,0.0
CCDC115,51.961285
IMP4,37.263462
PTPN18,3.522228
LOC129397334,0.663068
LOC117979303,0.155503
LOC117979521,0.0
LOC117979304,0.0
LOC117978448,1.016259
LOC117979357,40.11264
LOC100980778,22.650864
LOC129397330,0.52992
PLEKHB2,147.422852
FAM168B,165.240387
LOC100990184,0.0
CFC1B,2.649632
AMER3,14.216785
LOC117979372,0.237888
LOC117979520,0.0
ARHGEF4,37.662357
SMIM39,4.487078
LOC112439173,0.0
LOC129397338,0.285454
LOC129397364,0.0
LOC117979370,0.853748
LOC134728726,0.377238
LOC129397342,9.817056
LOC129397339,0.472197
LOC100991406,0.232308
LOC117979522,0.0
LOC117979307,0.362207
LOC134728694,0.124639
LOC100981722,0.010474
RAB6C,1.994444
LOC103783268,5.769498
LOC134728695,0.336577
LOC129397341,21.409719
LOC100973193,0.593477
LOC129392897,32.337498
LOC100977660,0.639308
LOC129397258,0.03135
HS6ST1,58.749809
UGGT1,30.027025
SAP130,42.795101
AMMECR1L,33.141499
POLR2D,41.005772
LOC112439135,16.270971
LOC129397260,0.094365
LIMS2,2.53609
GPR17,0.0
WDR33,31.0653
SFT2D3,8.260572
IWS1,50.344547
PROC,1.087627
MAP3K2,15.418181
LOC112439239,0.0
CYP27C1,0.152725
ERCC3,52.285118
LOC117979383,0.45043
GYPC,0.808752
BIN1,89.732307
LOC100979783,79.56076
LOC129397261,0.340996
TSN,93.982407
LOC100973300,0.352186
NIFK,41.240005
LOC130541279,0.0
TNFAIP6,3.333247
CNTNAP5,8.63781
LOC117979384,0.795983
RIF1,8.475863
NEB,0.292621
ARL5A,48.31147
CACNB4,6.839071
LOC129397263,0.014397
STAM2,28.946983
LOC117979387,3.111707
FMNL2,83.673363
LOC117979394,0.045686
PRPF40A,78.699593
ARL6IP6,33.167953
KCNJ3,9.530168
NR4A2,3.972459
TRNAG-GCC-17,0.987365
LOC129397265,0.360416
GALNT5,2.041152
LOC117979312,0.0
GPD2,10.847603
ERMN,0.357504
CYTIP,0.052998
GALNT13,10.350904
LOC112439166,0.0
RPRM,43.711449
ACVR1C,0.286176
LOC129397271,0.054339
DAPL1,12.399368
PKP4,50.532082
LOC134728728,0.065747
ACVR1,42.698746
LOC134728727,2.600013
LOC112439140,0.489048
LOC100996090,7.634335
LOC112439134,0.0
LOC117979398,0.0
CCDC148,10.398611
LOC100995749,0.314207
LOC130541282,0.963251
TANC1,8.681537
LOC112439113,0.0
WDSUB1,13.028187
LY75,0.0
ITGB6,0.141864
PLA2R1,1.363963
LOC117979314,31.68228
RBMS1,25.447723
BAZ2B,31.983482
LOC134728730,1.496176
LOC134728679,0.107936
MARCHF7,94.103638
CD302,11.269176
GCG,0.0
DPP4,1.631333
LOC103786518,0.0
FAP,4.880575
FIGN,4.005319
LOC117979402,0.0
LOC100988742,45.128132
GRB14,2.356913
IFIH1,1.34849
GCA,8.073236
KCNH7,4.472066
COBLL1,2.359331
LOC103786515,0.124501
LOC112439160,0.0
LOC106634502,0.02679
SLC38A11,0.0
LOC134728698,0.0
TANK,48.375786
LOC130541283,0.122413
PSMD14,57.790462
TBR1,89.451393
LOC100984577,3.003849
SLC4A10,13.228322
LOC112439193,0.0
SCN3A,37.921768
SCN2A,30.118305
GALNT3,0.545633
LOC129397277,0.0
TTC21B,11.842433
LOC130541284,0.0
SCN1A,7.349341
CSRNP3,52.771839
LOC103786514,0.613625
SCN7A,0.057647
LOC103787066,0.0
SCN9A,6.444163
LOC112439215,0.0
XIRP2,0.0
STK39,28.183947
B3GALT1,42.351784
LOC112439149,0.0
LOC100986933,0.051375
DHRS9,0.0
NOSTRIN,0.0
SPC25,7.386568
G6PC2,0.057663
ABCB11,0.096658
CERS6,89.975197
LOC112439117,0.0
LRP2,16.320032
LOC129397231,0.473494
BBS5,27.187656
LOC134728731,0.386617
KLHL41,1.314918
FASTKD1,6.784719
PPIG,61.391754
LOC117979407,0.0
SP5,2.611783
CFAP210,5.409439
PHOSPHO2,7.084533
LOC112439175,0.0
KLHL23,64.773773
SSB,195.581467
METTL5,65.431961
LOC129397280,0.449503
ERICH2,15.227397
UBR3,28.293602
MYO3B,0.609408
LOC106634503,0.454101
LOC134728363,0.535942
GAD1,79.998741
GORASP2,122.436043
TLK1,26.421579
LOC129397281,0.0
METTL8,1.009782
LOC100973805,0.280273
DCAF17,13.837999
LOC100972205,194.566376
LOC100972759,51.959484
LOC129397282,0.0
DYNC1I2,242.502777
SLC25A12,35.674225
LOC112439143,0.0
HAT1,60.674534
METAP1D,10.311374
DLX1,104.419586
DLX2,33.349739
CDCA7,21.098747
MAP3K20,15.637286
ITGA6,67.18396
LOC103787060,0.647194
PDK1,21.425957
LOC112439191,0.0
RAPGEF4,6.516384
LOC130541285,0.24168
SP3,76.977776
OLA1,147.122116
WIPF1,9.836428
LOC112439145,0.0
LOC134728701,0.638598
SP9,18.289721
CIR1,49.248383
SCRN3,27.876434
GPR155,6.666096
LOC117979315,2.090323
ATP5MC3,86.866608
LOC129397283,0.0
CHRNA1,0.288047
CHN1,18.625147
LOC129397284,112.016655
LOC112439131,0.0
LOC112439120,0.0
ATF2,78.022804
HOXD13,1.615633
EVX2,0.228033
HOXD12,1.32586
HOXD9,2.542544
LNPK,14.319232
HOXD8,0.962417
HOXD11,5.735612
HOXD10,5.645465
HOXD4,0.799327
MIR10B,0.000204
rna-NR_106569.1,0.0
HOXD3,1.432916
LOC100990616,0.323619
LOC100990261,225.388092
MTX2,90.56958
LOC134728732,0.150354
LOC112439186,0.0
LOC117979413,0.0
LOC134728733,0.023896
LOC134728734,0.0
IFT70B,11.458447
IFT70A,8.94663
RBM45,9.158401
LOC100982736,0.968989
LOC130541287,0.0
OSBPL6,8.646997
HNRNPA3,166.557907
NFE2L2,75.050995
LOC134728736,0.629119
LOC103785557,0.749463
LOC112439190,0.0
AGPS,16.949659
PRKRA,94.28186
PJVK,0.836798
FKBP7,27.612291
CCDC141,0.414937
LOC134728737,0.0
PLEKHA3,4.296272
TTN,0.052137
LOC134728738,0.0
LOC117979416,0.0
CWC22,22.250406
SESTD1,37.744141
LOC112439203,0.273031
ZNF385B,3.34415
LOC100973107,9.332925
